customer_id,acquisition_campaign_id,acquisition_channel,first_purchase_value,repeat_purchase_count,total_ltv
2415,64,Digital-Social,1310,6,6296
2416,35,TV,1099,8,7267
2417,73,In-store,1342,8,8006
2418,49,TV,1332,1,2086
2419,83,TV,1278,1,1548
2420,98,Digital-Social,838,9,8380
2421,91,Trade-Promo,963,6,6273
2422,96,TV,811,10,6811
2423,59,Trade-Promo,1170,0,1170
2424,81,OOH,984,10,2744
2425,28,Trade-Promo,470,0,470
2426,43,TV,698,6,1772
2427,94,In-store,619,5,4864
2428,45,Digital-Search,609,4,3033
2429,7,Digital-Search,1038,11,9838
2430,34,Digital-Social,528,8,6208
2431,83,Digital-Search,921,12,6993
2432,100,Digital-Social,1123,1,1614
2433,46,Trade-Promo,1202,11,5415
2434,41,Digital-Search,307,11,2969
2435,82,In-store,740,9,6671
2436,82,Digital-Social,883,3,2146
2437,91,In-store,818,5,3808
2438,47,Digital-Social,445,5,1275
2439,15,Digital-Social,1291,4,3963
2440,90,OOH,1247,4,4139
2441,69,Digital-Social,915,9,8673
2442,10,Digital-Social,291,1,1169
2443,77,OOH,928,4,2124
2444,92,Digital-Search,1191,5,3971
2445,18,In-store,312,11,5262
2446,79,Trade-Promo,268,5,2168
2447,57,TV,603,8,3067
2448,86,Digital-Search,153,7,2806
2449,89,Digital-Social,602,3,2402
2450,83,Digital-Social,397,0,397
2451,32,TV,1353,7,5546
2452,54,Trade-Promo,1228,9,4342
2453,53,Digital-Social,1162,9,6193
2454,81,Trade-Promo,892,11,5479
2455,91,Digital-Search,639,6,3813
2456,47,Digital-Social,755,8,4875
2457,10,OOH,375,5,4720
2458,32,Trade-Promo,1285,2,1781
2459,65,OOH,1074,8,4842
2460,14,Trade-Promo,566,11,6132
2461,92,OOH,1420,8,4452
2462,60,Digital-Search,1276,0,1276
2463,80,In-store,1118,9,6482
2464,9,Digital-Social,145,8,5017
2465,72,OOH,217,5,3407
2466,91,Digital-Social,230,10,5350
2467,9,OOH,665,9,4337
2468,94,TV,1324,7,5461
2469,91,Digital-Social,911,3,3392
2470,58,Digital-Search,1202,11,10442
2471,39,Digital-Search,576,9,6606
2472,53,Digital-Social,1205,10,8705
2473,41,TV,1348,0,1348
2474,97,Digital-Search,1303,1,1525
2475,79,TV,1184,6,6566
2476,21,OOH,498,3,2793
2477,100,Digital-Social,471,0,471
2478,64,OOH,344,5,1549
2479,13,In-store,1275,11,10636
2480,50,In-store,880,11,7865
2481,18,Digital-Search,474,1,942
2482,46,Digital-Social,981,4,3625
2483,12,Digital-Social,633,6,2763
2484,30,Digital-Search,1425,10,3755
2485,44,In-store,292,8,3596
2486,3,Trade-Promo,224,8,1904
2487,88,Digital-Search,295,2,597
2488,68,TV,109,5,2824
2489,40,TV,1263,9,6060
2490,9,Digital-Social,486,10,8336
2491,64,Digital-Social,1196,3,2705
2492,13,OOH,416,9,5213
2493,74,Digital-Social,1002,11,4643
2494,65,Digital-Social,1011,0,1011
2495,5,Trade-Promo,346,12,5974
2496,38,TV,814,10,4154
2497,76,Trade-Promo,442,1,1101
2498,25,Trade-Promo,417,9,4872
2499,59,OOH,1222,6,4870
2500,15,OOH,1235,1,1731
2501,32,Digital-Search,389,3,2345
2502,25,In-store,185,5,1235
2503,62,OOH,1310,1,1992
2504,12,OOH,1441,5,4886
2505,73,Trade-Promo,1189,8,5613
2506,97,Trade-Promo,1417,3,2734
2507,42,Digital-Social,1017,12,5241
2508,38,OOH,973,6,4543
2509,49,TV,1104,0,1104
2510,14,Digital-Search,1249,7,6667
2511,50,Digital-Search,1119,12,6447
2512,99,OOH,212,8,1748
2513,25,TV,728,9,7334
2514,70,Digital-Social,1412,5,2407
2515,69,TV,196,4,2372
2516,25,Digital-Search,1201,0,1201
2517,56,OOH,1141,8,3797
2518,66,Digital-Search,1494,11,3639
2519,28,TV,1036,2,1788
2520,92,Digital-Search,249,11,4187
2521,64,Digital-Social,1269,10,9039
2522,2,TV,881,3,3446
2523,15,Digital-Search,109,3,2584
2524,43,Digital-Social,898,3,2488
2525,52,TV,419,2,1945
2526,32,Trade-Promo,1469,4,3797
2527,88,Trade-Promo,1382,4,2818
2528,84,OOH,658,6,5794
2529,2,In-store,947,6,3551
2530,25,In-store,619,9,2059
2531,81,OOH,909,0,909
2532,99,In-store,363,10,8923
2533,29,TV,1405,1,1673
2534,21,In-store,236,2,1634
2535,42,Digital-Social,625,10,9445
2536,89,In-store,683,8,4227
2537,37,Trade-Promo,635,1,907
2538,51,Digital-Social,277,8,5549
2539,26,Digital-Social,1161,0,1161
2540,62,TV,328,3,892
2541,50,Digital-Social,271,12,10591
2542,9,Digital-Social,992,9,5753
2543,57,OOH,392,7,5719
2544,99,TV,1457,8,4201
2545,99,Digital-Social,751,0,751
2546,2,Digital-Social,799,4,2115
2547,45,In-store,510,10,2580
2548,51,In-store,413,4,3081
2549,9,Digital-Social,476,10,3966
2550,43,OOH,998,0,998
2551,9,Digital-Social,1332,8,4884
2552,72,Digital-Social,393,8,4193
2553,8,TV,233,6,4313
2554,69,TV,1366,11,4919
2555,93,Digital-Search,858,0,858
2556,14,OOH,578,0,578
2557,1,Trade-Promo,219,6,4599
2558,16,Digital-Social,1386,0,1386
2559,70,TV,140,10,6510
2560,74,OOH,890,4,4298
2561,79,In-store,1020,11,5343
2562,88,In-store,1354,4,3366
2563,82,In-store,1081,2,2311
2564,69,Digital-Search,558,2,1444
2565,82,OOH,457,6,2935
2566,21,Digital-Search,142,6,2884
2567,19,TV,1041,6,6303
2568,70,Digital-Social,923,2,2505
2569,46,Digital-Social,931,6,4393
2570,59,OOH,1026,7,4855
2571,60,Digital-Search,791,5,4946
2572,52,Digital-Social,1185,3,2388
2573,28,OOH,491,9,3632
2574,94,OOH,1367,5,4487
2575,71,In-store,867,10,5507
2576,28,In-store,389,7,2216
2577,70,OOH,1026,4,4178
2578,53,TV,508,3,1993
2579,71,Digital-Social,1450,6,5524
2580,56,Digital-Social,1007,0,1007
2581,27,In-store,1262,10,4522
2582,35,OOH,1493,9,4274
2583,83,In-store,1277,12,5501
2584,20,In-store,748,7,3555
2585,95,Digital-Social,1096,5,4971
2586,98,Trade-Promo,1186,11,9909
2587,5,OOH,298,12,2890
2588,11,TV,117,0,117
2589,12,Digital-Search,830,3,1742
2590,28,Digital-Search,235,5,4175
2591,41,Trade-Promo,1014,7,4486
2592,91,Digital-Social,693,4,1705
2593,72,Digital-Social,411,2,1561
2594,16,Trade-Promo,1366,6,3238
2595,72,Trade-Promo,1387,7,7449
2596,36,OOH,610,1,1439
2597,19,In-store,298,12,2578
2598,18,In-store,1068,6,4896
2599,22,TV,1300,11,7031
2600,57,Trade-Promo,1271,2,2487
2601,3,In-store,1475,9,5993
2602,44,TV,857,1,1188
2603,18,Trade-Promo,714,10,6244
2604,20,TV,1469,3,3866
2605,42,Digital-Search,270,5,4105
2606,64,TV,1373,9,6566
2607,22,Digital-Search,617,3,2642
2608,36,Trade-Promo,148,7,3480
2609,22,TV,1429,3,4030
2610,40,Digital-Search,1019,6,3989
2611,6,Digital-Search,1444,7,7219
2612,11,Digital-Search,1229,0,1229
2613,80,TV,1274,0,1274
2614,49,Digital-Social,1062,6,4344
2615,5,OOH,1476,4,4928
2616,49,Digital-Search,851,12,8939
2617,55,In-store,800,2,1808
2618,93,Digital-Search,1231,3,3181
2619,37,Digital-Search,270,7,6129
2620,11,OOH,752,8,2880
2621,3,Digital-Social,319,3,997
2622,23,Digital-Search,233,2,1703
2623,31,TV,254,0,254
2624,2,OOH,798,9,2796
2625,20,Trade-Promo,1382,7,6954
2626,43,OOH,316,9,2782
2627,8,OOH,384,3,1083
2628,24,TV,287,0,287
2629,88,Digital-Social,530,0,530
2630,11,In-store,756,10,7676
2631,25,In-store,504,11,7731
2632,78,OOH,481,7,3589
2633,94,OOH,1312,0,1312
2634,24,Trade-Promo,112,1,442
2635,26,Digital-Search,394,8,6306
2636,25,OOH,353,11,2850
2637,25,Digital-Social,758,12,5354
2638,21,In-store,1401,9,5478
2639,77,In-store,1137,10,5557
2640,28,In-store,613,5,2593
2641,68,TV,1441,10,5511
2642,37,Digital-Social,232,0,232
2643,64,Digital-Search,223,9,5533
2644,11,OOH,1013,0,1013
2645,12,Digital-Search,1304,12,7544
2646,90,OOH,1340,10,3510
2647,73,Digital-Search,753,7,4365
2648,96,In-store,858,7,4057
2649,98,In-store,741,8,3493
2650,30,Trade-Promo,449,0,449
2651,46,In-store,1052,7,4426
2652,52,In-store,1051,7,3193
2653,19,OOH,889,6,1939
2654,18,Digital-Search,881,10,3901
2655,52,Digital-Search,128,6,5090
2656,23,Digital-Social,1314,2,2058
2657,13,TV,901,7,3022
2658,35,Digital-Search,505,0,505
2659,51,Digital-Social,721,8,4193
2660,30,Digital-Social,1096,9,9115
2661,64,In-store,991,2,2289
2662,86,TV,823,1,1041
2663,42,OOH,1076,9,5090
2664,19,Digital-Social,1162,7,3759
2665,54,In-store,126,4,3310
2666,21,Digital-Search,1391,4,4791
2667,80,In-store,1352,1,2115
2668,17,Trade-Promo,677,5,5137
2669,48,OOH,362,5,4002
2670,61,TV,136,7,3832
2671,54,Digital-Social,528,5,4798
2672,30,Digital-Search,1398,7,4457
2673,72,Digital-Search,1282,12,7150
2674,90,Digital-Social,360,5,4345
2675,74,Digital-Social,1314,9,4842
2676,32,In-store,1253,7,2436
2677,41,Trade-Promo,295,6,2101
2678,80,Digital-Search,266,8,5482
2679,60,Trade-Promo,644,1,1254
2680,50,Digital-Social,665,11,3921
2681,47,TV,1070,3,2204
2682,82,TV,770,5,4695
2683,62,Trade-Promo,399,12,5547
2684,41,In-store,743,9,7034
2685,26,OOH,485,9,7406
2686,16,Digital-Search,224,11,4063
2687,68,Trade-Promo,678,3,2283
2688,55,OOH,122,4,1790
2689,27,Digital-Social,706,0,706
2690,84,OOH,963,1,1490
2691,60,Digital-Social,1014,10,6424
2692,72,Digital-Social,1316,7,4613
2693,14,Digital-Search,1033,4,2441
2694,91,Trade-Promo,1028,4,2292
2695,76,Digital-Social,761,0,761
2696,7,Digital-Search,1231,7,4920
2697,19,Digital-Search,868,8,2276
2698,81,In-store,1423,5,4198
2699,23,Digital-Search,1355,12,3575
2700,83,Digital-Search,763,9,7351
2701,6,Trade-Promo,214,11,9938
2702,92,Digital-Social,1117,1,1336
2703,18,Digital-Social,309,8,2845
2704,92,Digital-Social,288,12,6504
2705,46,Digital-Search,266,6,3272
2706,97,TV,1108,6,5356
2707,8,Trade-Promo,952,10,6502
2708,89,Digital-Social,1222,1,1584
2709,58,Digital-Social,336,12,5340
2710,30,Digital-Social,215,10,8705
2711,72,TV,207,10,8847
2712,29,In-store,186,0,186
2713,98,Digital-Social,412,2,1736
2714,41,Digital-Search,893,12,10481
2715,86,In-store,139,8,3707
2716,64,TV,1471,11,10964
2717,54,Trade-Promo,239,0,239
2718,76,TV,527,3,2765
2719,63,TV,815,11,3367
2720,75,Digital-Search,1142,2,2254
2721,28,Digital-Social,1198,0,1198
2722,96,Trade-Promo,676,4,3552
2723,48,Trade-Promo,895,2,1607
2724,97,Trade-Promo,624,5,2374
2725,42,Digital-Search,904,1,1720
2726,37,In-store,159,7,5528
2727,84,OOH,1148,12,7928
2728,27,Digital-Social,330,0,330
2729,14,OOH,521,3,2720
2730,95,OOH,711,11,9951
2731,28,Trade-Promo,721,5,3841
2732,7,OOH,1382,3,3572
2733,33,Digital-Social,1146,0,1146
2734,2,Digital-Social,470,5,2275
2735,64,OOH,895,11,6230
2736,59,In-store,1332,12,5160
2737,63,In-store,1248,9,5226
2738,86,Digital-Social,259,9,2590
2739,1,TV,1368,0,1368
2740,36,TV,721,7,4501
2741,94,Trade-Promo,426,1,630
2742,48,Digital-Social,1422,3,3171
2743,95,Digital-Search,255,4,2563
2744,84,TV,709,12,2929
2745,16,Digital-Search,390,4,2858
2746,27,TV,1403,11,10731
2747,4,In-store,457,0,457
2748,12,OOH,580,7,5781
2749,89,Trade-Promo,659,4,1351
2750,90,Trade-Promo,1082,1,1980
2751,89,Digital-Social,541,1,1098
2752,87,In-store,161,0,161
2753,56,In-store,944,2,1270
2754,74,TV,1444,1,1881
2755,91,Digital-Search,1081,3,2350
2756,4,OOH,656,3,1826
2757,89,In-store,103,10,2053
2758,73,In-store,1244,11,8394
2759,30,OOH,196,4,2284
2760,12,Trade-Promo,852,7,5283
2761,70,Digital-Social,864,10,6164
2762,93,Trade-Promo,1207,2,2163
2763,95,OOH,810,6,2778
2764,75,In-store,862,7,4397
2765,99,Digital-Search,402,10,6962
2766,87,Trade-Promo,935,5,3895
2767,12,Trade-Promo,618,2,1598
2768,46,OOH,1055,7,5969
2769,88,Digital-Social,187,5,3527
2770,81,Digital-Social,1326,5,4841
2771,81,OOH,426,12,9270
2772,18,Digital-Social,911,1,1490
2773,15,Trade-Promo,1214,0,1214
2774,14,Trade-Promo,108,4,2960
2775,86,Digital-Social,564,10,9324
2776,43,In-store,339,5,4834
2777,48,Trade-Promo,908,8,7484
2778,51,Digital-Social,1281,5,4116
2779,89,TV,562,10,8652
2780,59,Digital-Social,485,11,2135
2781,65,TV,1114,2,1560
2782,89,Digital-Search,595,12,7375
2783,39,Digital-Social,1209,10,3689
2784,25,TV,133,0,133
2785,16,Digital-Social,480,12,10632
2786,10,TV,619,7,2516
2787,55,Digital-Search,1454,6,2414
2788,90,Trade-Promo,714,5,3449
2789,48,Digital-Social,722,6,5426
2790,76,In-store,1400,9,8213
2791,6,OOH,1106,0,1106
2792,41,Digital-Search,163,4,3631
2793,61,In-store,1203,12,4203
2794,55,OOH,1302,9,5883
2795,88,In-store,155,6,1289
2796,63,TV,1072,4,3896
2797,12,TV,602,11,10304
2798,81,TV,1031,6,4001
2799,31,Trade-Promo,1061,0,1061
2800,40,Trade-Promo,1024,3,3358
2801,53,TV,121,10,2931
2802,76,OOH,157,8,4997
2803,9,Trade-Promo,471,7,3488
2804,90,Trade-Promo,894,12,9270
2805,84,OOH,199,4,3195
2806,16,OOH,1158,7,3454
2807,58,Digital-Search,433,0,433
2808,77,Digital-Search,973,1,1826
2809,20,TV,507,7,5036
2810,32,TV,893,12,10721
2811,23,In-store,189,4,1537
2812,29,Digital-Search,1498,9,7393
2813,30,OOH,1010,12,11414
2814,15,TV,436,2,1006
2815,95,Trade-Promo,1252,0,1252
2816,64,Digital-Search,980,0,980
2817,68,OOH,854,10,7914
2818,14,In-store,1070,0,1070
2819,56,Trade-Promo,964,1,1180
2820,12,Digital-Search,1461,5,4641
2821,52,Trade-Promo,598,2,1144
2822,4,Digital-Social,276,9,3345
2823,86,Digital-Social,1013,10,8103
2824,48,Trade-Promo,638,7,2164
2825,85,Digital-Social,1292,6,2900
2826,72,TV,575,3,1475
2827,39,Digital-Social,900,0,900
2828,8,Trade-Promo,124,1,811
2829,86,Digital-Search,1299,8,2571
2830,39,Digital-Social,754,3,2677
2831,28,Digital-Social,1459,7,5932
2832,62,Digital-Social,302,2,1396
2833,71,OOH,1384,8,3160
2834,19,OOH,360,8,2744
2835,98,TV,1078,8,2870
2836,73,Digital-Social,605,10,6335
2837,81,Digital-Search,561,4,2825
2838,8,In-store,187,5,2957
2839,4,Digital-Social,1475,11,7327
2840,51,In-store,1341,3,2181
2841,62,Trade-Promo,1143,6,6009
2842,97,OOH,422,3,2711
2843,67,Digital-Search,1118,12,3830
2844,56,Trade-Promo,163,6,1465
2845,72,TV,398,12,10070
2846,6,Digital-Search,668,6,3290
2847,60,OOH,799,4,3591
2848,78,Digital-Search,731,7,5442
2849,63,In-store,1307,11,9260
2850,88,Trade-Promo,1327,10,8697
2851,18,In-store,790,1,1648
2852,63,Digital-Search,1191,8,7439
2853,81,TV,615,10,4855
2854,35,Digital-Search,1317,8,4381
2855,41,Digital-Search,590,9,3695
2856,45,Digital-Search,492,5,3892
2857,87,In-store,670,4,3718
2858,55,OOH,1449,3,3780
2859,18,OOH,704,3,3263
2860,88,Digital-Search,1211,8,5035
2861,27,In-store,1291,8,3907
2862,16,OOH,696,10,4716
2863,27,Trade-Promo,1397,5,3082
2864,83,In-store,867,3,2520
2865,62,OOH,654,9,6234
2866,69,Digital-Search,399,4,3479
2867,10,Digital-Search,354,6,4632
2868,51,TV,236,3,1466
2869,64,In-store,1227,9,5124
2870,66,Trade-Promo,961,3,2227
2871,7,In-store,1386,7,6699
2872,14,In-store,995,6,3815
2873,16,Digital-Social,470,1,990
2874,98,TV,184,1,618
2875,14,Trade-Promo,1196,4,2316
2876,13,OOH,966,3,1536
2877,85,Trade-Promo,222,0,222
2878,44,Trade-Promo,667,4,3027
2879,31,Digital-Social,551,9,7463
2880,74,Digital-Search,1231,5,3191
2881,20,TV,1233,9,5499
2882,98,Digital-Social,451,12,6955
2883,27,Trade-Promo,1362,0,1362
2884,12,Trade-Promo,1357,4,3945
2885,16,TV,604,6,2860
2886,31,In-store,1348,2,2002
2887,29,Digital-Search,319,0,319
2888,86,Digital-Search,991,9,7867
2889,50,In-store,537,3,1293
2890,11,In-store,1009,7,3130
2891,95,In-store,1359,12,7827
2892,3,Trade-Promo,656,3,3173
2893,63,In-store,1173,5,3568
2894,3,In-store,1139,9,6062
2895,57,Trade-Promo,520,5,2005
2896,91,TV,1330,11,10669
2897,49,Digital-Social,927,3,2046
2898,41,Digital-Search,929,4,2545
2899,92,Digital-Search,572,6,5156
2900,61,TV,1253,3,3683
2901,90,TV,1026,11,2918
2902,50,Trade-Promo,806,5,3506
2903,3,In-store,993,11,7659
2904,55,TV,995,4,3019
2905,30,Digital-Search,850,4,3410
2906,21,Digital-Social,548,9,7838
2907,67,Trade-Promo,1187,12,5387
2908,5,In-store,846,0,846
2909,12,OOH,425,1,1205
2910,90,Trade-Promo,202,4,1126
2911,68,Digital-Search,1027,2,1927
2912,19,In-store,670,2,1438
2913,53,Digital-Search,441,8,2185
2914,30,TV,1371,0,1371
2915,84,OOH,460,4,3304
2916,61,In-store,443,3,944
2917,26,Trade-Promo,257,1,510
2918,35,Digital-Social,1193,1,1816
2919,71,Digital-Search,466,2,1858
2920,24,Digital-Social,117,5,1742
2921,99,Digital-Search,1151,0,1151
2922,65,TV,906,2,1548
2923,7,In-store,419,2,1213
2924,78,Digital-Search,1275,12,6495
2925,60,Digital-Social,1031,2,2785
2926,15,OOH,608,2,2218
2927,78,TV,237,6,1971
2928,1,Digital-Search,1043,8,6251
2929,87,In-store,1227,8,8371
2930,52,Trade-Promo,1055,10,7875
2931,46,Trade-Promo,1282,11,7486
2932,97,Digital-Search,1172,6,3092
2933,65,In-store,358,12,2602
2934,27,TV,1328,5,3603
2935,15,Trade-Promo,944,6,4148
2936,39,Digital-Search,148,5,3388
2937,26,TV,541,6,5359
2938,97,Digital-Social,1021,9,3658
2939,84,Digital-Search,911,3,1796
2940,3,Digital-Social,999,4,3591
2941,52,In-store,1052,5,2847
2942,60,Digital-Social,951,0,951
2943,19,OOH,307,4,2439
2944,7,Digital-Search,1052,6,5966
2945,56,TV,1325,4,3377
2946,66,Trade-Promo,1077,0,1077
2947,9,Digital-Search,778,3,2179
2948,65,Digital-Social,122,1,421
2949,96,OOH,1250,4,2094
2950,4,Trade-Promo,547,10,7377
2951,48,TV,1018,6,3970
2952,79,In-store,810,9,5166
2953,37,Digital-Search,204,12,8352
2954,75,TV,997,12,8785
2955,56,Trade-Promo,174,10,7284
2956,94,OOH,1259,8,3003
2957,20,In-store,776,10,9586
2958,57,OOH,1400,4,2588
2959,19,Digital-Social,290,9,5177
2960,36,In-store,551,0,551
2961,39,TV,372,3,2106
2962,73,Digital-Social,955,12,4615
2963,55,Trade-Promo,1263,4,2723
2964,1,TV,434,0,434
2965,94,In-store,235,3,2122
2966,22,OOH,1110,1,1341
2967,86,In-store,801,9,8856
2968,48,In-store,628,9,7117
2969,71,OOH,777,10,9077
2970,42,Trade-Promo,418,10,8898
2971,92,Trade-Promo,1165,10,5515
2972,77,Digital-Social,563,0,563
2973,62,Digital-Search,772,8,4428
2974,64,OOH,928,0,928
2975,39,Digital-Search,318,2,1754
2976,29,Digital-Social,609,7,2751
2977,13,OOH,1210,8,5378
2978,53,OOH,918,6,5298
2979,43,Digital-Search,266,3,1214
2980,80,In-store,1457,1,1928
2981,8,In-store,931,6,2773
2982,54,In-store,162,5,2807
2983,16,Digital-Search,582,7,5153
2984,51,Trade-Promo,538,6,4078
2985,31,Digital-Search,598,9,3460
2986,44,Digital-Social,1324,5,5109
2987,49,TV,306,1,540
2988,95,TV,407,8,5111
2989,64,TV,1427,2,1831
2990,1,In-store,463,0,463
2991,38,Digital-Search,1490,10,10150
2992,46,OOH,1271,1,1462
2993,22,Digital-Search,776,1,965
2994,75,TV,180,9,1530
2995,25,Digital-Social,900,7,2720
2996,35,Trade-Promo,696,9,6888
2997,10,Trade-Promo,682,2,1114
2998,60,Trade-Promo,632,2,2248
2999,100,OOH,1154,1,1812
3000,78,Digital-Social,681,0,681
3001,44,OOH,433,11,7407
3002,58,Digital-Search,1142,4,2942
3003,84,OOH,921,6,3261
3004,40,OOH,768,3,1956
3005,60,Digital-Social,417,0,417
3006,8,Trade-Promo,341,2,861
3007,58,Digital-Social,405,11,2880
3008,37,Digital-Search,755,9,4301
3009,92,In-store,991,6,2641
3010,83,OOH,1475,8,8643
3011,76,Digital-Search,529,7,6276
3012,5,Digital-Search,420,6,2496
3013,45,TV,200,0,200
3014,50,Digital-Social,1119,7,6887
3015,51,OOH,762,7,2764
3016,42,OOH,964,10,5684
3017,97,Trade-Promo,476,0,476
3018,33,In-store,290,7,3734
3019,19,TV,387,3,2412
3020,78,In-store,669,3,3333
3021,24,In-store,178,12,2086
3022,81,Digital-Search,802,12,10150
3023,48,Digital-Search,105,1,749
3024,99,Trade-Promo,513,3,1416
3025,43,OOH,1448,11,8785
3026,36,Trade-Promo,900,8,6932
3027,79,Trade-Promo,502,6,5890
3028,6,In-store,1310,8,4886
3029,69,In-store,191,4,2151
3030,3,In-store,1306,10,3446
3031,61,In-store,1049,9,7664
3032,30,Digital-Search,1310,3,3140
3033,34,Digital-Search,1435,0,1435
3034,86,Trade-Promo,620,6,3146
3035,1,Trade-Promo,569,0,569
3036,58,Digital-Social,913,0,913
3037,7,TV,660,8,6332
3038,54,TV,1127,11,9982
3039,40,Trade-Promo,1458,0,1458
3040,75,Digital-Social,1193,10,8343
3041,37,TV,580,6,4924
3042,93,Digital-Search,462,8,7030
3043,26,TV,979,1,1465
3044,83,Digital-Social,1082,0,1082
3045,17,OOH,628,2,2274
3046,38,OOH,626,6,2516
3047,55,Digital-Social,435,5,1680
3048,98,Digital-Search,733,8,7597
3049,71,OOH,240,1,549
3050,16,TV,590,1,1016
3051,23,TV,1024,5,2394
3052,65,Trade-Promo,1052,8,3252
3053,62,OOH,1358,4,2298
3054,46,TV,823,2,1917
3055,25,Trade-Promo,612,11,2460
3056,80,TV,229,2,827
3057,44,Digital-Social,1169,11,8836
3058,25,In-store,1393,5,2293
3059,44,In-store,985,1,1659
3060,100,In-store,534,2,1222
3061,80,OOH,1090,12,10090
3062,96,OOH,237,11,4439
3063,85,In-store,1241,12,8657
3064,50,Digital-Search,1415,5,3180
3065,6,TV,1027,3,1486
3066,74,Digital-Search,135,10,5445
3067,84,Digital-Search,951,11,2678
3068,41,In-store,274,2,770
3069,77,Trade-Promo,1249,12,4477
3070,76,Digital-Social,1069,7,6081
3071,71,OOH,797,1,1586
3072,5,OOH,749,3,2156
3073,69,In-store,700,0,700
3074,8,Digital-Search,1461,2,3185
3075,34,In-store,413,4,2405
3076,53,TV,1187,5,2317
3077,64,Digital-Search,714,6,1752
3078,4,Digital-Search,771,2,2527
3079,12,Digital-Social,1175,9,8042
3080,13,Digital-Search,332,1,752
3081,99,Digital-Search,751,1,1088
3082,74,Digital-Social,1292,12,4052
3083,30,TV,666,4,3518
3084,97,Trade-Promo,263,12,10811
3085,71,Trade-Promo,1218,4,4078
3086,85,Digital-Search,305,6,1451
3087,40,In-store,290,10,5200
3088,35,OOH,206,2,646
3089,13,Trade-Promo,108,1,746
3090,6,In-store,839,6,5063
3091,14,Digital-Search,425,9,6941
3092,32,TV,784,2,1462
3093,84,Trade-Promo,312,10,1982
3094,61,Digital-Social,359,2,2055
3095,66,Digital-Social,935,0,935
3096,67,Digital-Search,1281,12,12045
3097,100,Digital-Social,1108,8,4252
3098,8,In-store,532,9,8020
3099,50,Digital-Social,1180,4,3188
3100,18,In-store,1309,6,5761
3101,37,Digital-Search,610,9,3103
3102,91,In-store,622,10,8312
3103,64,TV,334,6,4858
3104,25,OOH,618,11,3709
3105,74,Digital-Social,1412,9,3860
3106,86,Digital-Social,371,11,2472
3107,30,Digital-Social,195,11,2648
3108,88,In-store,372,3,1671
3109,15,Trade-Promo,105,10,3755
3110,92,TV,128,6,1682
3111,44,Digital-Social,1015,2,1615
3112,93,OOH,352,5,2762
3113,53,In-store,1450,8,8218
3114,36,In-store,1458,3,3858
3115,19,Digital-Social,897,5,2607
3116,86,OOH,597,7,5147
3117,36,In-store,200,4,812
3118,56,In-store,424,0,424
3119,96,In-store,1173,4,2605
3120,53,TV,688,2,1568
3121,36,Digital-Social,972,12,2940
3122,61,Trade-Promo,233,9,5768
3123,45,Digital-Search,1419,3,3249
3124,26,OOH,664,7,4507
3125,35,Digital-Social,1083,3,2877
3126,18,TV,580,10,7050
3127,50,Digital-Social,1229,8,7685
3128,19,TV,648,11,6467
3129,67,Digital-Search,302,4,3598
3130,67,Digital-Search,926,0,926
3131,73,TV,594,4,2226
3132,32,OOH,1238,9,7880
3133,68,Digital-Social,1385,7,6222
3134,1,Digital-Social,140,5,4420
3135,99,Trade-Promo,959,9,5450
3136,1,In-store,496,2,1018
3137,94,Digital-Search,970,4,4418
3138,35,Trade-Promo,508,10,6118
3139,86,Trade-Promo,1257,9,5892
3140,13,In-store,1066,9,4216
3141,32,Digital-Search,193,5,2768
3142,61,Digital-Social,1190,5,4460
3143,30,In-store,1251,0,1251
3144,10,TV,1257,2,2029
3145,53,TV,519,7,4523
3146,69,OOH,248,1,1095
3147,71,In-store,377,3,1484
3148,28,Digital-Search,298,0,298
3149,2,Trade-Promo,937,1,1374
3150,83,Trade-Promo,1021,3,1756
3151,44,Digital-Social,1352,1,1597
3152,33,Trade-Promo,1199,11,9933
3153,98,Digital-Social,190,7,6175
3154,36,Trade-Promo,442,10,9062
3155,94,TV,1102,3,2815
3156,43,TV,281,8,6249
3157,30,Trade-Promo,668,0,668
3158,90,Digital-Search,830,12,8186
3159,72,OOH,436,0,436
3160,81,Trade-Promo,143,10,4453
3161,25,Digital-Social,421,3,1009
3162,94,Digital-Social,501,3,1557
3163,17,Digital-Search,1043,0,1043
3164,58,Digital-Social,1366,2,1730
3165,16,OOH,518,5,4478
3166,97,Digital-Search,984,2,2692
3167,9,Digital-Social,1070,6,2012
3168,22,Digital-Search,171,8,2803
3169,88,In-store,322,1,633
3170,28,TV,414,6,1980
3171,56,Digital-Social,440,4,3960
3172,67,OOH,1236,10,8166
3173,76,Trade-Promo,775,7,2952
3174,77,Trade-Promo,1452,9,4782
3175,58,In-store,452,9,5897
3176,36,Digital-Search,632,9,3953
3177,94,TV,501,6,3213
3178,49,Trade-Promo,1052,1,1797
3179,15,OOH,359,0,359
3180,95,OOH,1192,1,1915
3181,62,In-store,1430,9,9341
3182,95,Digital-Social,208,8,2880
3183,69,Digital-Social,358,3,961
3184,66,Trade-Promo,1213,1,1610
3185,69,Trade-Promo,271,5,3706
3186,69,TV,631,4,2591
3187,71,Digital-Social,465,0,465
3188,63,Digital-Social,386,12,4886
3189,90,OOH,283,8,2691
3190,80,In-store,246,6,5574
3191,82,Trade-Promo,264,11,5533
3192,59,Digital-Social,1495,4,3475
3193,4,TV,123,12,2247
3194,100,OOH,149,12,10829
